Plan_Size,Storeys,Soil_Profile,Roof_Displacement_mm,Storey_Drift_mm,Beam_Bending_Moment_kNm,Column_Axial_Force_kN,Base_Shear_kN,Bay_Number,Height_m,Aspect_Ratio
4x4,9.0,FBLS,46.949101103203255,8.216425395864173,29.58465914826225,79.43962990432829,634.0574852244536,4.0,27.0,6.75
4x4,7.0,SFLD1,189.5947705607556,20.57409191733581,46.386362696932565,95.40394145850307,581.1888627982144,3.0,21.0,7.0
4x4,7.0,SFLD2,180.2608790141033,21.31864399767449,46.783581985415836,94.20752812377806,572.5817089342706,4.0,21.0,5.25
4x4,8.0,MHMD1,189.55550702222519,20.610437320007733,46.803518269356466,94.27646487488711,580.3014362245746,4.0,24.0,6.0
4x4,8.0,MHMD2,163.35722665544216,18.709847992961432,46.52917836527705,95.67563218526213,575.972893642204,3.0,24.0,8.0
4x4,8.0,HBLD1,150.89828634571123,18.596462178768046,46.626406401074966,95.19185846870619,604.1349923921315,4.0,24.0,6.0
4x4,8.0,HBLD2,49.20614003023912,6.979448002960211,29.779291586643115,95.17256454500539,584.4586265923709,4.0,24.0,6.0
4x4,9.0,FBLS,59.4512366669557,8.905930796153754,27.75086597820578,81.05971247516683,669.8934549577565,4.0,27.0,6.75
4x4,10.0,SFLD1,299.9768371435615,28.478689111137236,50.52322310328853,98.23593600011857,666.9080713444988,4.0,30.0,7.5
4x4,9.0,SFLD2,314.30389410069796,27.598495214232354,50.38196902178834,97.79324316777179,661.1878253761384,4.0,27.0,6.75
4x4,11.0,MHMD1,305.2586758292561,28.974187607544266,51.46003618344397,97.90375429342258,666.9623890641935,4.0,33.0,8.25
4x4,10.0,MHMD2,269.7485763029429,24.901571393460245,49.858665700969524,98.50170736989521,664.716984926783,4.0,30.0,7.5
4x4,10.0,HBLD1,266.61780896444645,24.341465535134702,51.05010946804107,98.62899588118385,686.9616143813951,4.0,30.0,7.5
4x4,10.0,HBLD2,84.51992373313558,9.255747387916879,32.16672503372395,97.3360828008519,661.7111887069177,4.0,30.0,7.5
4x4,13.0,FBLS,99.53673726592477,8.55709744830481,30.88911046041787,81.15929506838509,720.1754333527001,4.0,39.0,9.75
4x4,11.0,SFLD1,468.9653374760723,36.52118156609894,55.75189692349899,99.94381461613858,767.0420769370285,4.0,33.0,8.25
4x4,11.0,SFLD2,472.6299559925943,36.90764651233752,54.28824866696451,99.64166238405598,740.6696064581589,5.0,33.0,6.6
4x4,12.0,MHMD1,464.8250995398938,37.16055408493487,53.978960340119066,100.00007156147682,746.4949767546458,4.0,36.0,9.0
4x4,11.0,MHMD2,392.598363170251,31.183137010349792,54.25554223454555,100.959617381229,740.3360220519036,5.0,33.0,6.6
4x4,12.0,HBLD1,392.4073005667857,31.06007441293827,54.60643987465396,99.55725787496884,739.7971802445534,4.0,36.0,9.0
4x4,12.0,HBLD2,104.2927803200524,10.33035556883839,36.495850764629175,97.69604116250133,734.7180425276842,4.0,36.0,9.0
6x6,5.0,FBLS,31.804061412641936,5.834656448523827,26.616644851021412,68.58258795261689,1295.6109985662174,5.0,15.0,3.0
6x6,3.0,SFLD1,53.113943098302414,9.476756735992947,50.2467311207407,59.23717737176332,857.5684312617482,7.0,9.0,1.2857142857142858
6x6,4.0,SFLD2,40.609738759709145,8.666028934400005,50.201453737581915,58.582214637048395,869.6054158802041,6.0,12.0,2.0
6x6,4.0,MHMD1,38.88150194869175,9.208870955683528,49.42386883829272,58.6511339839866,848.4906311533344,6.0,12.0,2.0
6x6,4.0,MHMD2,37.62213132044635,8.02206253090354,48.634125243035655,59.397361441761596,918.8583945928069,6.0,12.0,2.0
6x6,4.0,HBLD1,50.45969251434872,8.951776016342738,48.081958833794985,59.0135040839765,936.5893873295743,5.0,12.0,2.4
6x6,5.0,HBLD2,25.57438927104938,6.511627687117568,26.68671863977853,77.18677498899861,1264.8726685562265,6.0,15.0,2.5
4x4,3.0,FBLS,27.619931952848503,6.492794255591417,28.782192777171673,74.60563971827912,668.7328788413975,4.0,9.0,2.25
4x4,4.0,SFLD1,65.01267777523816,10.99879562363574,46.27735718129123,80.76203825037133,425.47971385281994,4.0,12.0,3.0
4x4,4.0,SFLD2,47.04959640545353,10.58702630010529,46.382104449352234,80.46142151358713,422.7780111159718,5.0,12.0,2.4
4x4,5.0,MHMD1,53.8138734355165,10.468299114864278,46.95014277426303,79.22272890292918,410.4446732491503,4.0,15.0,3.75
4x4,4.0,MHMD2,45.40904805484215,9.177451472537763,45.156494973366506,79.91670279598796,415.7166742453138,4.0,12.0,3.0
4x4,4.0,HBLD1,51.06179086996319,9.216243778926806,45.1778480167309,79.94864602175579,413.0577035383269,3.0,12.0,4.0
4x4,4.0,HBLD2,34.752776508861146,7.158262237047897,28.906253760015925,93.79093779398569,646.7794051256514,4.0,12.0,3.0
4x4,6.0,FBLS,46.00849650597748,7.811692352007014,28.978087451844225,78.74392553964941,652.9296453582701,4.0,18.0,4.5
4x4,6.0,SFLD1,103.08602906304522,15.211625200271946,45.21682882497538,88.03361917491202,499.48114084410213,5.0,18.0,3.6
4x4,6.0,SFLD2,112.38386671434824,15.875236321815194,44.266561674459545,90.96690081085116,493.14706457987677,3.0,18.0,6.0
4x4,6.0,MHMD1,106.24143579879885,15.304421924871527,44.69667910665135,89.64938910127097,510.9161008968369,4.0,18.0,4.5
4x4,6.0,MHMD2,98.34975133357284,13.312224266194987,43.749969713063294,91.1311073776868,482.11987641770935,4.0,18.0,4.5
4x4,7.0,HBLD1,99.29133470639113,12.923213014635866,43.61839564309478,89.55429066607716,504.3133255286163,4.0,21.0,5.25
4x4,6.0,HBLD2,40.70318468984544,8.492212596455923,29.341714189292883,95.62417402883982,624.665713922912,3.0,18.0,6.0
4x4,8.0,FBLS,44.31522018634416,7.217138773268973,28.919549387519375,80.1834124861144,622.0480014080553,4.0,24.0,6.0
4x4,7.0,SFLD1,187.52060254716602,21.46941755560125,46.03912210225131,95.20957876168157,565.5015096656946,3.0,21.0,7.0
4x4,8.0,SFLD2,192.81618705944246,22.355968014044905,46.45314988862554,94.38669001791469,583.4080504152871,4.0,24.0,6.0
4x4,8.0,MHMD1,176.02233870250421,21.668513798816463,46.67224597185335,94.5892602498756,591.3625163427271,4.0,24.0,6.0
4x4,7.0,MHMD2,155.0801860760705,18.811282863203218,46.007289559735376,94.52071225792979,596.9863819380786,5.0,21.0,4.2
4x4,8.0,HBLD1,163.00328545732617,18.588468558796723,46.14845813168463,95.83068027930986,586.0915026974671,4.0,24.0,6.0
4x4,8.0,HBLD2,35.385629345956744,7.131051827070072,30.366413869144793,97.33972097596262,580.8924189502384,4.0,24.0,6.0
4x4,10.0,FBLS,58.58097516799802,8.449928095898319,29.498269123253184,81.87498914565596,669.4352248957574,4.0,30.0,7.5
4x4,11.0,SFLD1,299.4048528818124,27.974942168968802,51.007248888635694,96.21432221523075,667.5513583743706,4.0,33.0,8.25
4x4,10.0,SFLD2,302.9681974745418,28.184469088641382,50.77633207650824,98.85900026125127,665.8052891351141,4.0,30.0,7.5
4x4,10.0,MHMD1,301.36449305626854,28.279646461299823,50.781157142867535,98.0480635521426,654.0150246879174,4.0,30.0,7.5
4x4,10.0,MHMD2,254.60175930114818,24.689754031777543,49.761023671804466,96.59067943891806,668.5084221168958,4.0,30.0,7.5
4x4,11.0,HBLD1,247.68283776149121,24.562451559158465,49.315936722072706,97.21391125814525,667.2520648455585,5.0,33.0,6.6
4x4,10.0,HBLD2,88.81900292899583,7.99221063989452,31.396626526583447,96.56957342311372,686.3839890811777,4.0,30.0,7.5
4x4,13.0,FBLS,85.65952754646868,10.11451096133149,30.905599674027755,83.33973170386447,746.5051131887204,4.0,39.0,9.75
4x4,12.0,SFLD1,448.35427408613475,37.08214955925059,54.39442848296985,99.31065123413192,762.2177585534425,4.0,36.0,9.0
4x4,13.0,SFLD2,468.79927776510027,36.485991065926534,54.479977732066224,99.3968511779571,759.2463326190514,5.0,39.0,7.8
4x4,11.0,MHMD1,455.9443296592317,36.926534517689745,55.18707563871989,100.5788616076547,746.1380513496072,4.0,33.0,8.25
4x4,12.0,MHMD2,379.8236369369624,31.503041738418084,52.961460495397525,101.03804675343207,757.740310222956,4.0,36.0,9.0
4x4,12.0,HBLD1,392.5424091463309,31.132650496076824,53.90193030124365,100.88215889488933,737.9944721618654,4.0,36.0,9.0
4x4,12.0,HBLD2,103.75856511647255,10.537721189850458,36.29775792385529,96.57799404348293,743.7720058006164,3.0,36.0,12.0
6x6,4.0,FBLS,27.243770064030393,7.003318429815087,26.734296659640815,68.88791181229722,1309.9441802045076,6.0,12.0,2.0
6x6,4.0,SFLD1,40.38670089829937,10.130188846151158,49.944752427085014,59.12619490091415,863.0405287983025,8.0,12.0,1.5
6x6,3.0,SFLD2,41.53485894321827,9.642915512869624,49.952190727596474,60.7259840754918,844.9933996908466,7.0,9.0,1.2857142857142858
6x6,4.0,MHMD1,37.97081690089845,9.763297330816025,50.37993071651708,59.610549348706,882.1641678041524,6.0,12.0,2.0
6x6,4.0,MHMD2,33.16070874018595,8.600450442330366,48.76342383936192,60.217055578668834,910.9442558464509,5.0,12.0,2.4
6x6,4.0,HBLD1,64.69055989128323,8.493424362168343,48.62387688577254,59.784421363913694,921.6103525137117,6.0,12.0,2.0
6x6,4.0,HBLD2,21.59835810319481,6.4932379476470565,28.463146874100683,78.73362092922703,1264.4674202800647,7.0,12.0,1.7142857142857142
4x4,4.0,FBLS,26.52562670571069,7.197064967738698,28.522675059597507,75.99239907034887,677.9902775667564,4.0,12.0,3.0
4x4,3.0,SFLD1,55.66118796410978,10.279708118413174,45.88684368090707,79.4340457069109,400.7123403573775,4.0,9.0,2.25
4x4,4.0,SFLD2,62.81053714868995,11.367380808476783,46.978245068865334,78.65608773927485,403.3539395143519,4.0,12.0,3.0
4x4,4.0,MHMD1,53.049186499418234,9.230175759762759,46.46787003378129,78.25974650926386,411.72190621380776,3.0,12.0,4.0
4x4,4.0,MHMD2,41.294816276253144,9.823412173898653,45.34617319273823,79.64751136625841,433.63920712518586,4.0,12.0,3.0
4x4,4.0,HBLD1,36.45303066924141,9.341341993093797,45.168406793612526,79.27457001507122,429.6138446166383,4.0,12.0,3.0
4x4,4.0,HBLD2,37.175441827766626,7.5719122966935535,28.555667900141763,94.12706526810028,649.2177296592396,4.0,12.0,3.0
4x4,6.0,FBLS,39.1901158917919,7.289462043493116,29.347567507222156,78.57535034165613,646.3551013723628,4.0,18.0,4.5
4x4,6.0,SFLD1,102.36143920372419,15.940776810325547,44.73840555812754,89.02890138355939,496.5951491550237,3.0,18.0,6.0
4x4,5.0,SFLD2,104.31375834319317,15.529761639840432,44.11772491615748,90.3108344904719,488.86823631200235,4.0,15.0,3.75
4x4,6.0,MHMD1,109.07898914861443,14.652752138104374,45.08136729203595,89.94604197444168,492.60805874370675,3.0,18.0,6.0
4x4,6.0,MHMD2,86.44056978501797,12.711295703075542,43.93076592600456,89.9971501298979,485.6975077065839,4.0,18.0,4.5
4x4,6.0,HBLD1,84.71830230815355,13.307505676992953,43.19941529070636,90.13105886934228,488.1494283821695,4.0,18.0,4.5
4x4,6.0,HBLD2,31.76525095183427,7.759607411968656,29.648571376145046,95.88093060935729,607.9737935622517,4.0,18.0,4.5
4x4,8.0,FBLS,41.58777390512053,7.833037203468025,28.51167763908893,78.4073491548232,623.7320297054084,3.0,24.0,8.0
4x4,8.0,SFLD1,183.83007761106498,21.150947891245284,47.06290358243299,95.56826965669335,583.7812145912324,4.0,24.0,6.0
4x4,7.0,SFLD2,193.38164143508834,20.41601763678857,46.26647508340663,95.42712715497976,595.9535515736671,4.0,21.0,5.25
4x4,8.0,MHMD1,182.72834116674093,21.675460421515975,46.59747845611449,94.45390273251962,576.0981942111284,4.0,24.0,6.0
4x4,7.0,MHMD2,160.16355654112448,18.580190619326473,46.47339517532395,95.26915597245426,585.4154906902813,4.0,21.0,5.25
4x4,8.0,HBLD1,165.97705093093452,18.628265546346245,45.384095073805284,96.3959664159024,577.9185997597573,4.0,24.0,6.0
4x4,7.0,HBLD2,55.36894314835339,6.975146068184805,29.639541405351636,95.6016841538336,596.2995534407022,4.0,21.0,5.25
4x4,9.0,FBLS,78.8213415637569,8.438505314942509,28.649046464876793,81.57071601932405,650.3927147809048,4.0,27.0,6.75
4x4,9.0,SFLD1,303.98590313349837,28.26093186604532,51.34774247490897,98.39410665625306,657.4261920938185,4.0,27.0,6.75
4x4,11.0,SFLD2,302.47365250693133,28.796823425974463,51.08704515883888,98.10741233005861,669.1375711381771,4.0,33.0,8.25
4x4,9.0,MHMD1,300.96158299299066,28.78139960978751,50.25860309854806,98.00410994812977,668.3433196304334,5.0,27.0,5.4
4x4,10.0,MHMD2,270.04664477254533,24.83208331191826,49.80314657901632,99.52045700171097,668.5228913036168,3.0,30.0,10.0
4x4,10.0,HBLD1,264.845852569616,24.215108590505867,50.28636520929781,97.6038516592608,676.4316097499496,4.0,30.0,7.5
4x4,10.0,HBLD2,67.08969490976943,8.439909384652372,30.924660375493577,96.56322398399305,645.7175043106134,4.0,30.0,7.5
4x4,12.0,FBLS,103.94909067131314,9.416582186354068,29.866747483598555,81.69330511913748,733.3911213693086,4.0,36.0,9.0
4x4,12.0,SFLD1,464.51098265780223,36.983395008671785,54.34307595919189,99.27319298094093,751.1347849482221,4.0,36.0,9.0
4x4,12.0,SFLD2,462.0283669145191,36.879698856312686,55.30774614154544,99.54419921467841,753.598950009591,5.0,36.0,7.2
4x4,12.0,MHMD1,464.6475529960742,37.2565544695829,54.456204440108806,100.18959275253586,752.0517980133674,4.0,36.0,9.0
4x4,12.0,MHMD2,381.52817752383424,31.452858724847815,54.47163130030513,100.88888733890019,772.1203029229077,4.0,36.0,9.0
4x4,12.0,HBLD1,389.304929713358,31.113631841226134,53.9536552923205,99.6283799840655,736.6997570927477,4.0,36.0,9.0
4x4,12.0,HBLD2,105.17272594412081,10.596882423588422,37.14058898953234,97.55651133154565,749.2580224696229,4.0,36.0,9.0
6x6,4.0,FBLS,23.68519486999654,7.024701155382549,25.889944224900816,69.18469572587718,1314.4872382823685,6.0,12.0,2.0
6x6,4.0,SFLD1,51.102350274851204,9.836657492789392,49.35914045489279,59.31714083486116,870.6523591043962,5.0,12.0,2.4
6x6,3.0,SFLD2,42.87035415910239,9.189116848542634,49.63999286720276,59.779884433095,868.2526808238082,6.0,9.0,1.5
6x6,4.0,MHMD1,45.320491251716845,9.14336045968736,49.771351088069125,60.17446510588849,859.5218041998226,5.0,12.0,2.4
6x6,4.0,MHMD2,43.53540710232143,9.119498876970898,48.65811546733814,58.81068231501366,917.7097338096463,6.0,12.0,2.0
6x6,5.0,HBLD1,47.67966563994914,8.629269712852286,48.59815284969824,58.67736488366727,914.7356882215596,6.0,15.0,2.5
6x6,3.0,HBLD2,35.70272249574203,5.933839474614106,27.581446862488793,79.51219987928727,1263.3227728689112,6.0,9.0,1.5
4x4,5.0,FBLS,28.997500145598643,7.301947258885542,29.680077506357495,76.02529192336988,684.0589545159779,4.0,15.0,3.75
4x4,5.0,SFLD1,47.36397090069189,10.650839417404095,46.768941675019825,79.52603481166902,410.85293115020954,4.0,15.0,3.75
4x4,3.0,SFLD2,55.78627733003583,10.300323413314157,46.62140804942549,79.09277225606121,420.8246451456281,5.0,9.0,1.8
4x4,5.0,MHMD1,57.251741425568184,10.523917198071059,46.85626512751459,79.46152814604844,403.1819775117249,4.0,15.0,3.75
4x4,4.0,MHMD2,51.02271565438481,9.699802387134332,45.51716253709418,79.90143047474912,425.1904028038962,4.0,12.0,3.0
4x4,4.0,HBLD1,52.432653407437236,8.894094200622614,45.82638321624366,80.33907846639535,416.2686457275145,4.0,12.0,3.0
4x4,4.0,HBLD2,25.545445778513347,7.387696595607919,30.346883348565118,93.99122187210362,625.8360618800436,4.0,12.0,3.0
4x4,6.0,FBLS,36.18842996887846,8.325587762582652,29.231164469587082,77.2680932912619,641.755110836178,3.0,18.0,6.0
4x4,6.0,SFLD1,105.57940659483666,14.936155062250698,44.04666645512036,89.27572928010623,500.6772150569105,4.0,18.0,4.5
4x4,6.0,SFLD2,101.06046181323318,15.82090079559181,44.91517189999009,88.27413814909123,482.201032637351,4.0,18.0,4.5
4x4,6.0,MHMD1,96.124319339373,15.28441284697596,44.37310265537776,88.83703871476649,493.9173961013005,4.0,18.0,4.5
4x4,6.0,MHMD2,85.81954798416078,13.97383359567352,43.74422604066809,90.35078727984018,507.1107910858541,5.0,18.0,3.6
4x4,6.0,HBLD1,100.20007224928123,13.065195569394188,43.75773071738991,90.98871548485796,491.85393349852313,4.0,18.0,4.5
4x4,6.0,HBLD2,35.579153904059766,7.472891572539771,29.513936739637515,94.9160719747335,600.0082300327168,4.0,18.0,4.5
4x4,8.0,FBLS,43.508772059149926,8.263742311730658,28.51037542392414,79.90997127015714,622.4430753510104,3.0,24.0,8.0
4x4,8.0,SFLD1,182.46969025967587,21.38744833896477,45.86404813347029,95.60121228716434,586.2922612612981,4.0,24.0,6.0
4x4,8.0,SFLD2,189.89758661369933,21.771898490275973,46.873601012331335,95.38598030044481,566.9886791113481,4.0,24.0,6.0
4x4,8.0,MHMD1,188.49183271247446,21.753360556902972,47.176536766753976,95.37649137390123,591.2703983525909,4.0,24.0,6.0
4x4,8.0,MHMD2,163.16238017810446,17.593164381917983,46.11669449849007,95.4081186802673,587.1295507599897,5.0,24.0,4.8
4x4,8.0,HBLD1,175.4517735629454,18.77267991472744,45.899563194949096,95.00884037662358,583.0914648960345,3.0,24.0,8.0
4x4,8.0,HBLD2,58.324980851313946,6.910172318086301,29.902506204774216,96.71932706949643,592.5319074673015,4.0,24.0,6.0
4x4,11.0,FBLS,71.59288194388961,8.171651870995014,28.778851213531986,82.53038492879806,663.9027521405525,5.0,33.0,6.6
4x4,10.0,SFLD1,322.77301905876243,28.70610466767929,50.4460374490374,99.15435029939545,665.926632251988,4.0,30.0,7.5
4x4,10.0,SFLD2,306.8243236504193,28.11850681797754,51.170542874574416,99.54654794315582,663.358328413632,4.0,30.0,7.5
4x4,10.0,MHMD1,300.8929223076237,28.082610201953916,51.19572912980559,98.97235120118965,671.2882289065913,4.0,30.0,7.5
4x4,10.0,MHMD2,254.60196388707152,24.5353226413732,50.51377960034022,98.35862967793754,675.2944581299429,5.0,30.0,6.0
4x4,9.0,HBLD1,263.75134338290206,25.752499353946924,50.1425239090821,97.54209749259121,654.6385685161993,4.0,27.0,6.75
4x4,10.0,HBLD2,68.4865675249667,9.653701263849236,32.480261467299236,97.65446001610316,655.8014491507768,4.0,30.0,7.5
4x4,12.0,FBLS,76.65109630980385,9.18136434572393,29.855941724943165,84.05855046982708,741.8263162752963,5.0,36.0,7.2
4x4,13.0,SFLD1,455.63493324657,36.965609245756475,54.584135772084025,98.30690874257104,739.7008039987378,4.0,39.0,9.75
4x4,13.0,SFLD2,466.6769439742695,37.006743375430666,55.06208361158063,99.01079973097583,756.7300546773862,4.0,39.0,9.75
4x4,11.0,MHMD1,465.1485408911029,36.46527204201523,55.11321821414354,99.68065809601609,730.9952465364031,4.0,33.0,8.25
4x4,12.0,MHMD2,386.9033866686903,30.959885218557467,53.81667491309041,99.75617261330223,750.9535054882489,4.0,36.0,9.0
4x4,12.0,HBLD1,395.1747250639341,31.695633895007248,55.15012531288807,99.20564800827577,759.2013220835875,4.0,36.0,9.0
4x4,13.0,HBLD2,111.3433100498151,10.06322050617849,36.74029763589762,97.89903068263438,739.9943704290727,4.0,39.0,9.75
6x6,4.0,FBLS,28.424657835321106,7.4965913586567945,26.64017316402431,69.08330281133858,1329.5655157575407,5.0,12.0,2.4
6x6,3.0,SFLD1,44.533784415341565,8.965003194966691,50.13743906328986,59.3165444259681,875.889876777579,6.0,9.0,1.5
6x6,3.0,SFLD2,50.6816817475005,9.180291084509832,50.39992917418765,58.352208712008306,861.167123248186,6.0,9.0,1.5
6x6,4.0,MHMD1,49.73258613107624,10.284729121465627,49.71814897271467,59.57517065532475,872.5815404488602,6.0,12.0,2.0
6x6,4.0,MHMD2,39.49256671933387,8.563281302953309,49.04670751134829,58.69268145969701,905.8420054178655,6.0,12.0,2.0
6x6,4.0,HBLD1,46.803562297867956,8.641567580070411,48.30132937333028,58.759090582402784,903.1534490003994,6.0,12.0,2.0
6x6,5.0,HBLD2,22.771022578912145,7.167623622531425,28.113219946296265,79.07887840926138,1257.5376948448334,6.0,15.0,2.5
4x4,5.0,FBLS,44.332017207302236,8.14566855707523,28.585662076956968,76.22660975473535,679.1542257965564,4.0,15.0,3.75
4x4,4.0,SFLD1,39.00105901658294,10.738343118426622,46.93554849645177,79.82741802965162,408.3331899013244,4.0,12.0,3.0
4x4,4.0,SFLD2,46.9266354109176,10.837285025814232,46.28230753379062,79.06246508638192,409.25608374652137,4.0,12.0,3.0
4x4,3.0,MHMD1,53.8002090202333,9.809268844879425,47.03177117754354,79.4747115105793,407.165977050535,4.0,9.0,2.25
4x4,4.0,MHMD2,52.94161143694623,9.2562092528952,44.8647596134711,81.17950319120027,412.7433909000957,4.0,12.0,3.0
4x4,4.0,HBLD1,48.47054484488838,9.287298231440289,46.226455276056456,80.26674704580199,425.091933120195,4.0,12.0,3.0
4x4,4.0,HBLD2,36.92678043199696,7.251973054031348,28.277996585687315,93.91092451160074,638.4235007120172,4.0,12.0,3.0
4x4,5.0,FBLS,28.052079117915156,7.876543810063762,28.993370859340736,77.96361253218517,663.2973122825573,4.0,15.0,3.75
4x4,6.0,SFLD1,101.78238459274344,15.659493773565028,43.983296819321325,89.36130003600157,485.98265086783914,5.0,18.0,3.6
4x4,6.0,SFLD2,113.75534137272848,15.251014410442009,44.4562684015492,89.41957536068114,495.1338148788539,4.0,18.0,4.5
4x4,6.0,MHMD1,98.13125529709997,15.806188050693082,43.991924694986494,89.14626571126784,503.8608067509898,4.0,18.0,4.5
4x4,6.0,MHMD2,69.69196973297487,13.973905911963861,42.608615154961896,90.64142281207934,500.0342826103112,4.0,18.0,4.5
4x4,6.0,HBLD1,83.70382712574411,13.13930698817803,43.23287508334293,90.31310857098592,485.9379082112145,4.0,18.0,4.5
4x4,6.0,HBLD2,43.522801937989975,7.185342761824131,30.51013524801646,95.5423895994416,626.3291266467788,3.0,18.0,6.0
4x4,7.0,FBLS,48.37354027981232,8.240300183496075,28.222542056946065,80.59952060882058,626.0869414606705,5.0,21.0,4.2
4x4,8.0,SFLD1,177.50389732594599,21.35568453494596,47.15258686782878,94.15153898812201,598.4040685990033,4.0,24.0,6.0
